Word,Furigana,Romaji,JLPT,Hinshi,Indonesia Meaning
何れ,どれ,dore,JLPT N5,Pronoun,yang mana (dari tiga atau lebih)
如何,どう,dou,JLPT N5,Adverb,bagaimana; dengan cara apa
動物,どうぶつ,doubutsu,JLPT N5,Noun,hewan
どうも,どうも,doumo,JLPT N5,Expression,terima kasih
如何して,どうして,doushite,JLPT N5,Adverb,mengapa?; untuk alasan apa?
どうぞ,どうぞ,douzo,JLPT N5,Adverb,kumohon; dengan hormat
土曜日,どようび,doyoubi,JLPT N5,Adverbial noun,Sabtu
絵,え,e,JLPT N5,Noun,gambar; lukisan
ええ,ええ,ee,JLPT N5,Expression,Ya; itu benar
映画,えいが,eiga,JLPT N5,Noun,film
映画館,えいがかん,eigakan,JLPT N5,Noun,bioskop; gedung bioskop
英語,えいご,eigo,JLPT N5,Noun,Bahasa Inggris
駅,えき,eki,JLPT N5,Noun,stasiun
鉛筆,えんぴつ,enpitsu,JLPT N5,Noun,pensil
エレベーター,エレベーター,erebe-ta-,JLPT N5,Noun,lift; elevator
服,ふく,fuku,JLPT N5,Noun,pakaian (khususnya pakaian Barat)
風呂,ふろ,furo,JLPT N5,Noun,mandi; bak mandi
古い,ふるい,furui,JLPT N5,I-adjective,tua (bukan orang); berumur
二人,ふたり,futari,JLPT N5,Noun,dua orang; dua orang
二つ,ふたつ,futatsu,JLPT N5,Numeric,dua
太い,ふとい,futoi,JLPT N5,I-adjective,gemuk; tebal
二日,ふつか,futsuka,JLPT N5,Noun,hari kedua bulan ini
封筒,ふうとう,fuutou,JLPT N5,Noun,amplop
冬,ふゆ,fuyu,JLPT N5,Adverbial noun,musim dingin
フィルム,フィルム,fuィrumu,JLPT N5,Noun,film
フォーク,フォーク,fuォ-ku,JLPT N5,Noun,garpu
外国,がいこく,gaikoku,JLPT N5,Noun,negara asing
外国人,がいこくじん,gaikokujin,JLPT N5,Noun,orang asing; warga negara asing
学校,がっこう,gakkou,JLPT N5,Noun,sekolah
学生,がくせい,gakusei,JLPT N5,Noun,siswa (khususnya mahasiswa universitas)
玄関,げんかん,genkan,JLPT N5,Noun,jalan masuk; aula masuk
元気,げんき,genki,JLPT N5,Na-adjective,lincah; penuh semangat
月曜日,げつようび,getsuyoubi,JLPT N5,Adverbial noun,Senin
銀行,ぎんこう,ginkou,JLPT N5,Noun,bank
ギター,ギター,gita-,JLPT N5,Noun,"gitar  ギター: gai1, ichi1."
五,ご,go,JLPT N5,Numeric,lima
午後,ごご,gogo,JLPT N5,Adverbial noun,sore; malam
ご飯,ごはん,gohan,JLPT N5,Noun,nasi
午前,ごぜん,gozen,JLPT N5,Adverbial noun,pagi; a.m.
瓦,グラム,guramu,JLPT N5,Noun,gram; gram
牛肉,ぎゅうにく,gyuuniku,JLPT N5,Noun,daging sapi
牛乳,ぎゅうにゅう,gyuunyuu,JLPT N5,Noun,susu (sapi)
歯,は,ha,JLPT N5,Noun,gigi
八,はち,hachi,JLPT N5,Numeric,delapan
葉書,はがき,hagaki,JLPT N5,Noun,kartu pos
はい,はい,hai,JLPT N5,Expression,"Ya, itu benar."
灰皿,はいざら,haizara,JLPT N5,Noun,asbak
始め,はじめ,hajime,JLPT N5,Temporal noun,permulaan; awal
初めて,はじめて,hajimete,JLPT N5,Adverb,untuk pertama kalinya
箱,はこ,hako,JLPT N5,Noun,kotak; wadah
半,はん,han,JLPT N5,Noun,setengah; semi-
花,はな,hana,JLPT N5,Noun,bunga; kuncup
鼻,はな,hana,JLPT N5,Noun,hidung
話,はなし,hanashi,JLPT N5,Noun,bicara; pidato
半分,はんぶん,hanbun,JLPT N5,Adverbial noun,setengah
ハンカチ,ハンカチ,hankachi,JLPT N5,Noun,sapu tangan
晴れ,はれ,hare,JLPT N5,Noun,cuaca cerah; cuaca baik
春,はる,haru,JLPT N5,Adverbial noun,musim semi; waktu musim semi
橋,はし,hashi,JLPT N5,Noun,menjembatani
箸,はし,hashi,JLPT N5,Noun,sumpit
二十歳,はたち,hatachi,JLPT N5,Noun,berusia 20 tahun
二十日,はつか,hatsuka,JLPT N5,Noun,hari kedua puluh bulan ini
早い,はやい,hayai,JLPT N5,I-adjective,cepat; gesit
辺,へん,hen,JLPT N5,Noun,daerah; sekitar
下手,へた,heta,JLPT N5,Na-adjective,tidak terampil; buruk
部屋,へや,heya,JLPT N5,Noun,ruangan; kamar
左,ひだり,hidari,JLPT N5,Noun,kiri; sisi kiri
東,ひがし,higashi,JLPT N5,Noun,timur
飛行機,ひこうき,hikouki,JLPT N5,Noun,pesawat terbang; pesawat
低い,ひくい,hikui,JLPT N5,I-adjective,"rendah (peringkat, derajat, nilai, isi, kualitas, dll.)"
暇,ひま,hima,JLPT N5,Na-adjective,waktu luang; waktu senggang
広い,ひろい,hiroi,JLPT N5,I-adjective,luas; besar
昼,ひる,hiru,JLPT N5,Noun,tengah hari; tengah hari
昼ご飯,ひるごはん,hirugohan,JLPT N5,Noun,makan siang; makan tengah hari
人,ひと,hito,JLPT N5,Noun,pria; orang
一人,ひとり,hitori,JLPT N5,Noun,satu orang
一つ,ひとつ,hitotsu,JLPT N5,Numeric,satu
一月,ひとつき,hitotsuki,JLPT N5,Noun,satu bulan
他,ほか,hoka,JLPT N5,Noun,"lainnya (tempat, benda, orang); sisanya"
本,ほん,hon,JLPT N5,Noun,buku; jilid
本棚,ほんだな,hondana,JLPT N5,Noun,rak buku; lemari buku
本当,ほんとう,hontou,JLPT N5,No-adjective,kebenaran; kenyataan
欲しい,ほしい,hoshii,JLPT N5,I-adjective,diinginkan; diharapkan
細い,ほそい,hosoi,JLPT N5,I-adjective,tipis; ramping
ホテル,ホテル,hoteru,JLPT N5,Noun,hotel
百,ひゃく,hyaku,JLPT N5,Numeric,100; seratus
一,いち,ichi,JLPT N5,Numeric,satu
一番,いちばん,ichiban,JLPT N5,Noun,nomor satu; pertama
一日,いちにち,ichinichi,JLPT N5,Noun,Satu hari
家,いえ,ie,JLPT N5,Noun,rumah; tempat tinggal
否,いいえ,iie,JLPT N5,Expression,tidak; tidak
池,いけ,ike,JLPT N5,Noun,kolam
幾ら,いくら,ikura,JLPT N5,Adverb,berapa harganya?; berapa banyak?
幾つ,いくつ,ikutsu,JLPT N5,Adverb,berapa banyak?
今,いま,ima,JLPT N5,Adverbial noun,sekarang; saat ini
意味,いみ,imi,JLPT N5,Noun,makna; signifikansi
妹,いもうと,imouto,JLPT N5,Noun,adik
犬,いぬ,inu,JLPT N5,Noun,anjing (Canis (lupus) familiaris)
入口,いりぐち,iriguchi,JLPT N5,Noun,pintu masuk; jalan masuk
色,いろ,iro,JLPT N5,Noun,warna; warna
色々,いろいろ,iroiro,JLPT N5,Noun,bermacam-macam
医者,いしゃ,isha,JLPT N5,Noun,dokter (medis); tabib
忙しい,いそがしい,isogashii,JLPT N5,I-adjective,sibuk; terisi
一昨年,いっさくねん,issakunen,JLPT N5,Adverbial noun,tahun sebelum tahun lalu
一緒,いっしょ,issho,JLPT N5,Adverbial noun,bersama
椅子,いす,isu,JLPT N5,Noun,kursi; bangku
痛い,いたい,itai,JLPT N5,I-adjective,menyakitkan; nyeri
何時,いつ,itsu,JLPT N5,Adverbial noun,kapan; seberapa cepat
五日,いつか,itsuka,JLPT N5,Noun,hari kelima bulan itu
何時も,いつも,itsumo,JLPT N5,Adverb,selalu; biasanya
五つ,いつつ,itsutsu,JLPT N5,Numeric,lima
嫌,いや,iya,JLPT N5,Na-adjective,tidak menyenangkan; menjijikkan
じゃあ,じゃあ,jaa,JLPT N5,Conjunction,lalu; baiklah
字引,じびき,jibiki,JLPT N5,Noun,kamus
自分,じぶん,jibun,JLPT N5,Pronoun,diri saya; dirimu
自動車,じどうしゃ,jidousha,JLPT N5,Noun,mobil
時間,じかん,jikan,JLPT N5,Adverbial noun,waktu
辞書,じしょ,jisho,JLPT N5,Noun,kamus; leksikon
自転車,じてんしゃ,jitensha,JLPT N5,Noun,sepeda
丈夫,じょうぶ,joubu,JLPT N5,Na-adjective,sehat; kuat
上手,じょうず,jouzu,JLPT N5,Na-adjective,keterampilan; terampil
授業,じゅぎょう,jugyou,JLPT N5,Noun,pelajaran; tugas kelas
十,じゅう,juu,JLPT N5,Numeric,sepuluh
鞄,かばん,kaban,JLPT N5,Noun,tas; tas selempang
花瓶,かびん,kabin,JLPT N5,Noun,vas bunga
角,かど,kado,JLPT N5,Noun,"sudut (misalnya, meja, trotoar)"
鍵,かぎ,kagi,JLPT N5,Noun,kunci
階段,かいだん,kaidan,JLPT N5,Noun,tangga; anak tangga
買い物,かいもの,kaimono,JLPT N5,Noun,berbelanja; membeli barang
会社,かいしゃ,kaisha,JLPT N5,Noun,perusahaan; korporasi
カメラ,カメラ,kamera,JLPT N5,Noun,kamera
紙,かみ,kami,JLPT N5,Noun,kertas
漢字,かんじ,kanji,JLPT N5,Noun,Huruf Tionghoa; kanji
カップ,カップ,kappu,JLPT N5,Noun,"cangkir (wadah minum, alat ukur, bra, hadiah, dll.)"
体,からだ,karada,JLPT N5,Noun,tubuh
辛い,からい,karai,JLPT N5,I-adjective,pedas; panas
咖哩,カレー,kare-,JLPT N5,Noun,kari
カレンダー,カレンダー,karenda-,JLPT N5,Noun,kalender
軽い,かるい,karui,JLPT N5,I-adjective,"ringan (yaitu tidak berat); terasa ringan (yaitu menawarkan sedikit hambatan, bergerak dengan mudah)"
傘,かさ,kasa,JLPT N5,Noun,payung; payung matahari
方,かた,kata,JLPT N5,Noun,arah; jalan
家庭,かてい,katei,JLPT N5,Noun,rumah; keluarga
川,かわ,kawa,JLPT N5,Noun,sungai; aliran
可愛い,かわいい,kawaii,JLPT N5,I-adjective,imut; menggemaskan
火曜日,かようび,kayoubi,JLPT N5,Adverbial noun,Selasa
風,かぜ,kaze,JLPT N5,Noun,angin; semilir angin
風邪,かぜ,kaze,JLPT N5,Noun,pilek biasa; flu
家族,かぞく,kazoku,JLPT N5,Noun,keluarga; anggota keluarga
警官,けいかん,keikan,JLPT N5,Noun,petugas polisi; polisi
結婚,けっこん,kekkon,JLPT N5,Noun,pernikahan
結構,けっこう,kekkou,JLPT N5,Na-adjective,luar biasa; bagus
今朝,けさ,kesa,JLPT N5,Temporal noun,pagi ini
木,き,ki,JLPT N5,Noun,pohon; semak
黄色,きいろ,kiiro,JLPT N5,Na-adjective,kuning; kuning tua
黄色い,きいろい,kiiroi,JLPT N5,I-adjective,kuning
昨日,きのう,kinou,JLPT N5,Adverbial noun,Kemarin
金曜日,きんようび,kinyoubi,JLPT N5,Adverbial noun,Jumat
切符,きっぷ,kippu,JLPT N5,Noun,tiket
嫌い,きらい,kirai,JLPT N5,Na-adjective,tidak suka; benci
綺麗,きれい,kirei,JLPT N5,Na-adjective,cantik; menawan
キロ,キロ,kiro,JLPT N5,Prefix,kilo-; 10^3
瓩,キログラム,kiroguramu,JLPT N5,Noun,kilogram; kilogramme
粁,キロメートル,kirome-toru,JLPT N5,Noun,kilometer; kilometer
喫茶店,きっさてん,kissaten,JLPT N5,Noun,kedai kopi; ruang teh
北,きた,kita,JLPT N5,Noun,utara
汚い,きたない,kitanai,JLPT N5,I-adjective,kotor; menjijikkan
切手,きって,kitte,JLPT N5,Noun,prangko (ongkos pos); sertifikat barang dagangan
珈琲,コーヒー,ko-hi-,JLPT N5,Noun,kopi
コート,コート,ko-to,JLPT N5,Noun,mantel
此方,こちら,kochira,JLPT N5,Noun,ke arah ini (arah dekat dengan pembicara atau menuju pembicara); arah ini
子供,こども,kodomo,JLPT N5,Noun,anak; anak-anak
声,こえ,koe,JLPT N5,Noun,suara
此処,ここ,koko,JLPT N5,Noun,"di sini (tempat yang secara fisik dekat dengan pembicara, tempat yang ditunjuk oleh pembicara saat menjelaskan); tempat ini"
九日,ここのか,kokonoka,JLPT N5,Noun,hari kesembilan bulan itu
九つ,ここのつ,kokonotsu,JLPT N5,Numeric,sembilan
今晩,こんばん,konban,JLPT N5,Adverbial noun,malam ini; sore ini
今月,こんげつ,kongetsu,JLPT N5,Adverbial noun,bulan ini
こんな,こんな,konna,JLPT N5,Pre-noun adjectival,"seperti itu (tentang sesuatu atau seseorang yang dekat dengan pembicara (termasuk pembicara itu sendiri), atau tentang ide-ide yang diungkapkan oleh pembicara); seperti ini"
此の,この,kono,JLPT N5,Pre-noun adjectival,"ini (sesuatu atau seseorang yang dekat dengan pembicara (termasuk pembicara itu sendiri), atau ide-ide yang diungkapkan oleh pembicara)"
今週,こんしゅう,konshuu,JLPT N5,Adverbial noun,minggu ini
コピー,コピー,kopi-,JLPT N5,Noun,salinan; fotokopi
コップ,コップ,koppu,JLPT N5,Noun,gelas (yaitu wadah minum); gelas minum
此れ,これ,kore,JLPT N5,Pronoun,"ini (menunjukkan suatu benda di dekat pembicara, tindakan pembicara, atau topik saat ini)"
言葉,ことば,kotoba,JLPT N5,Noun,bahasa; dialek
今年,ことし,kotoshi,JLPT N5,Adverbial noun,tahun ini
交番,こうばん,kouban,JLPT N5,Noun,pos polisi; kantor polisi lingkungan kecil
紅茶,こうちゃ,koucha,JLPT N5,Noun,teh hitam
公園,こうえん,kouen,JLPT N5,Noun,taman (umum)
交差点,こうさてん,kousaten,JLPT N5,Noun,penyeberangan; persimpangan
口,くち,kuchi,JLPT N5,Noun,mulut
果物,くだもの,kudamono,JLPT N5,Noun,buah
下さい,ください,kudasai,JLPT N5,Expression,tolong berikan saya
曇り,くもり,kumori,JLPT N5,Noun,mendung; cuaca berawan
国,くに,kuni,JLPT N5,Noun,negara; negara bagian
暗い,くらい,kurai,JLPT N5,I-adjective,gelap; suram
クラス,クラス,kurasu,JLPT N5,Noun,kelas
黒,くろ,kuro,JLPT N5,Noun,hitam
黒い,くろい,kuroi,JLPT N5,I-adjective,hitam
車,くるま,kuruma,JLPT N5,Noun,mobil; kendaraan bermotor
薬,くすり,kusuri,JLPT N5,Noun,obat-obatan; farmasi
靴,くつ,kutsu,JLPT N5,Noun,sepatu; sepatu bot
靴下,くつした,kutsushita,JLPT N5,Noun,kaus kaki; stoking
去年,きょねん,kyonen,JLPT N5,Adverbial noun,tahun lalu
今日,きょう,kyou,JLPT N5,Temporal noun,hari ini; hari ini
兄弟,きょうだい,kyoudai,JLPT N5,Noun,saudara kandung; saudara laki-laki dan perempuan
教室,きょうしつ,kyoushitsu,JLPT N5,Noun,kelas
マッチ,マッチ,macchi,JLPT N5,Noun,pertandingan (kontes)
燐寸,マッチ,macchi,JLPT N5,Noun,korek api (untuk menyalakan api)
町,まち,machi,JLPT N5,Noun,kota; blok
未だ,まだ,mada,JLPT N5,Adverb,sampai saat ini; hingga sekarang
窓,まど,mado,JLPT N5,Noun,jendela
前,まえ,mae,JLPT N5,Adverbial noun,lalu; sebelum (suatu peristiwa)
毎朝,まいあさ,maiasa,JLPT N5,Adverbial noun,setiap pagi
毎晩,まいばん,maiban,JLPT N5,Adverbial noun,setiap malam
毎日,まいにち,mainichi,JLPT N5,Adverbial noun,setiap hari
毎週,まいしゅう,maishuu,JLPT N5,Adverbial noun,setiap minggu
毎年,まいとし,maitoshi,JLPT N5,Temporal noun,setiap tahun; tahunan
毎月,まいつき,maitsuki,JLPT N5,Adverbial noun,setiap bulan; setiap bulan
万,まん,man,JLPT N5,Numeric,10.000; sepuluh ribu
万年筆,まんねんひつ,mannenhitsu,JLPT N5,Noun,pulpen
丸い,まるい,marui,JLPT N5,I-adjective,bulat; melingkar
真っ直ぐ,まっすぐ,massugu,JLPT N5,Na-adjective,lurus (ke depan); langsung
又,また,mata,JLPT N5,Adverb,lagi; dan
不味い,まずい,mazui,JLPT N5,I-adjective,tidak menggugah selera; tidak enak
目,め,me,JLPT N5,Noun,mata; bola mata
米,メートル,me-toru,JLPT N5,Noun,meter; meter
眼鏡,めがね,megane,JLPT N5,Noun,kacamata; kacamata
道,みち,michi,JLPT N5,Noun,jalan; gang
緑,みどり,midori,JLPT N5,No-adjective,hijau
右,みぎ,migi,JLPT N5,Noun,kanan; sisi kanan
短い,みじかい,mijikai,JLPT N5,I-adjective,pendek
三日,みっか,mikka,JLPT N5,Noun,hari ketiga bulan itu
耳,みみ,mimi,JLPT N5,Noun,telinga
南,みなみ,minami,JLPT N5,Noun,selatan
皆さん,みなさん,minasan,JLPT N5,Noun,semua; setiap orang
皆,みんな,minna,JLPT N5,Adverb,semua; setiap orang
店,みせ,mise,JLPT N5,Noun,toko; warung
三つ,みっつ,mittsu,JLPT N5,Numeric,tiga
水,みず,mizu,JLPT N5,Noun,"air (terutama air dingin dan segar, misalnya air minum)"
木曜日,もくようび,mokuyoubi,JLPT N5,Adverbial noun,Kamis
門,もん,mon,JLPT N5,Noun,gerbang
問題,もんだい,mondai,JLPT N5,Noun,"pertanyaan (misalnya, dalam ujian); masalah"
物,もの,mono,JLPT N5,Noun,benda; objek
もっと,もっと,motto,JLPT N5,Adverb,(beberapa) lagi; bahkan lebih banyak
もう,もう,mou,JLPT N5,Adverb,sekarang; segera
もう一度,もういちど,mouichido,JLPT N5,Expression,sekali lagi; lagi
六日,むいか,muika,JLPT N5,Noun,hari keenam bulan
向こう,むこう,mukou,JLPT N5,Noun,sisi berlawanan; sisi lain
村,むら,mura,JLPT N5,Noun,desa
六つ,むっつ,muttsu,JLPT N5,Numeric,enam
難しい,むずかしい,muzukashii,JLPT N5,I-adjective,sulit; berat
等,など,nado,JLPT N5,Particle,dan lain sebagainya; dan seterusnya
長い,ながい,nagai,JLPT N5,I-adjective,interlokal)
ナイフ,ナイフ,naifu,JLPT N5,Noun,pisau
中,なか,naka,JLPT N5,Noun,di dalam; di dalam
名前,なまえ,namae,JLPT N5,Noun,nama; nama lengkap
七つ,ななつ,nanatsu,JLPT N5,Numeric,tujuh
何,なに,nani,JLPT N5,Pronoun,apa
七日,なのか,nanoka,JLPT N5,Adverbial noun,hari ketujuh bulan itu
夏,なつ,natsu,JLPT N5,Adverbial noun,musim panas
夏休み,なつやすみ,natsuyasumi,JLPT N5,Noun,liburan musim panas; hari libur musim panas
何故,なぜ,naze,JLPT N5,Adverb,mengapa; bagaimana
猫,ねこ,neko,JLPT N5,Noun,kucing
ネクタイ,ネクタイ,nekutai,JLPT N5,Noun,"mengikat; dasi  ネクタイ: gai1, ichi1."
二,に,ni,JLPT N5,Numeric,dua
日曜日,にちようび,nichiyoubi,JLPT N5,Adverbial noun,Minggu
賑やか,にぎやか,nigiyaka,JLPT N5,Na-adjective,ramai; sibuk
肉,にく,niku,JLPT N5,Noun,daging
荷物,にもつ,nimotsu,JLPT N5,Noun,koper; bagasi
西,にし,nishi,JLPT N5,Noun,Barat
庭,にわ,niwa,JLPT N5,Noun,taman; halaman
ノート,ノート,no-to,JLPT N5,Noun,buku catatan; buku tulis
飲み物,のみもの,nomimono,JLPT N5,Noun,minuman; sajian
温い,ぬるい,nurui,JLPT N5,I-adjective,hangat-hangat kuku; suam-suam kuku
ニュース,ニュース,nyu-su,JLPT N5,Noun,berita
お祖母さん,おばあさん,obaasan,JLPT N5,Noun,nenek
伯母さん,おばさん,obasan,JLPT N5,Noun,tante
お弁当,おべんとう,obentou,JLPT N5,Noun,bento; kotak bekal makan siang Jepang
お茶,おちゃ,ocha,JLPT N5,Noun,teh (biasanya teh hijau)
お風呂,おふろ,ofuro,JLPT N5,Noun,mandi
美味しい,おいしい,oishii,JLPT N5,I-adjective,lezat; enak
お母さん,おかあさん,okaasan,JLPT N5,Noun,ibu
お金,おかね,okane,JLPT N5,Noun,uang
お菓子,おかし,okashi,JLPT N5,Noun,permen; manisan
奥さん,おくさん,okusan,JLPT N5,Noun,istri; istrimu
お巡りさん,おまわりさん,omawarisan,JLPT N5,Noun,petugas polisi
重い,おもい,omoi,JLPT N5,I-adjective,berat; besar
面白い,おもしろい,omoshiroi,JLPT N5,I-adjective,menarik; mempesona
同じ,おなじ,onaji,JLPT N5,Noun,sama; identik
お腹,おなか,onaka,JLPT N5,Noun,perut
お姉さん,おねえさん,oneesan,JLPT N5,Noun,kakak perempuan
音楽,おんがく,ongaku,JLPT N5,Noun,musik; gerakan musik
お兄さん,おにいさん,oniisan,JLPT N5,Noun,kakak laki-laki; kakak laki-laki
女,おんな,onna,JLPT N5,Noun,perempuan; wanita
女の子,おんなのこ,onnanoko,JLPT N5,Expression,gadis; anak perempuan
多い,おおい,ooi,JLPT N5,I-adjective,banyak; banyak sekali
大きい,おおきい,ookii,JLPT N5,I-adjective,besar; luas
大きな,おおきな,ookina,JLPT N5,Pre-noun adjectival,besar; luas
大勢,おおぜい,oozei,JLPT N5,Noun,banyak; keramaian
お酒,おさけ,osake,JLPT N5,Noun,alkohol; sake
お皿,おさら,osara,JLPT N5,Noun,piring; hidangan
遅い,おそい,osoi,JLPT N5,I-adjective,lambat
お手洗い,おてあらい,otearai,JLPT N5,Noun,toilet; kamar kecil
男,おとこ,otoko,JLPT N5,Noun,pria; laki-laki
男の子,おとこのこ,otokonoko,JLPT N5,Expression,anak laki-laki; anak laki-laki
大人,おとな,otona,JLPT N5,Noun,dewasa
一昨日,おととい,ototoi,JLPT N5,Adverbial noun,kemarin lusa
お父さん,おとうさん,otousan,JLPT N5,Noun,ayah; bapak
弟,おとうと,otouto,JLPT N5,Noun,adik laki-laki; adik laki-laki
パーティ,パーティ,pa-teィ,JLPT N5,Noun,berpesta
パン,パン,pan,JLPT N5,Noun,roti; kue-kue (misalnya croissant)
頁,ページ,pe-ji,JLPT N5,Noun,halaman
ペン,ペン,pen,JLPT N5,Noun,"pena  ペン: gai1, ichi1."
ペット,ペット,petto,JLPT N5,Noun,peliharaan
ＰＥＴ,ペット,petto,JLPT N5,Noun,polietilen tereftalat; PET2. tomografi emisi positron
ポケット,ポケット,poketto,JLPT N5,Noun,saku
ポスト,ポスト,posuto,JLPT N5,Noun,jabatan; posisi
プール,プール,pu-ru,JLPT N5,Noun,(berenang) kolam
来月,らいげつ,raigetsu,JLPT N5,Adverbial noun,bulan depan
来年,らいねん,rainen,JLPT N5,Adverbial noun,tahun depan
来週,らいしゅう,raishuu,JLPT N5,Adverbial noun,minggu depan
ラジカセ,ラジカセ,rajikase,JLPT N5,Noun,pemutar radio-kaset
ラジオ,ラジオ,rajio,JLPT N5,Noun,radio
零,れい,rei,JLPT N5,Noun,nol; tidak ada
冷蔵庫,れいぞうこ,reizouko,JLPT N5,Noun,lemari es
レコード,レコード,reko-do,JLPT N5,Noun,rekaman (misalnya LP)
練習,れんしゅう,renshuu,JLPT N5,Noun,latihan; berlatih
レストラン,レストラン,resutoran,JLPT N5,Noun,restoran (khususnya bergaya Barat)
立派,りっぱ,rippa,JLPT N5,Na-adjective,megah; bagus
六,ろく,roku,JLPT N5,Numeric,enam
廊下,ろうか,rouka,JLPT N5,Noun,koridor; lorong
旅行,りょこう,ryokou,JLPT N5,Noun,perjalanan; wisata
料理,りょうり,ryouri,JLPT N5,Noun,memasak; tata boga
両親,りょうしん,ryoushin,JLPT N5,Noun,orang tua; kedua orang tua
留学生,りゅうがくせい,ryuugakusei,JLPT N5,Noun,mahasiswa luar negeri; mahasiswa pertukaran
さあ,さあ,saa,JLPT N5,Conjunction,ayo; ayo sekarang
財布,さいふ,saifu,JLPT N5,Noun,dompet; tas tangan
魚,さかな,sakana,JLPT N5,Noun,ikan
先,さき,saki,JLPT N5,Noun,sebelumnya; dahulu
寒い,さむい,samui,JLPT N5,I-adjective,dingin (misalnya cuaca)
三,さん,san,JLPT N5,Numeric,tiga
散歩,さんぽ,sanpo,JLPT N5,Noun,berjalan kaki; berkeliling
再来年,さらいねん,sarainen,JLPT N5,Adverbial noun,tahun berikutnya
砂糖,さとう,satou,JLPT N5,Noun,gula
背,せ,se,JLPT N5,Noun,punggung; tulang belakang
セーター,セーター,se-ta-,JLPT N5,Noun,sweter; jumper
背広,せびろ,sebiro,JLPT N5,Noun,setelan bisnis
生徒,せいと,seito,JLPT N5,Noun,murid
石鹸,せっけん,sekken,JLPT N5,Noun,sabun
狭い,せまい,semai,JLPT N5,I-adjective,sempit; terbatas
千,せん,sen,JLPT N5,Numeric,1.000; ribu
先月,せんげつ,sengetsu,JLPT N5,Adverbial noun,bulan lalu
先生,せんせい,sensei,JLPT N5,Noun,guru; master
